tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
233413	Mycobacterium bovis AF2122/97	32288578	0	live	lipx	BQ2027_MB1202C	pe family protein. possible lipase lipx.			Mycobacterium_bovis_AF2122/97	NC_002945.4	1301223	1301525	minus	0		
233413	Mycobacterium bovis AF2122/97	32286567	0	live	lipD	BQ2027_MB1958	PROBABLE LIPASE LIPD			Mycobacterium_bovis_AF2122/97	NC_002945.4	2171218	2172558	plus	0		
568814	Streptococcus suis BM407	8153633	0	live	SSUBM407_1316	SSUBM407_1316	esterase				NC_012926.1	1402910	1403527	minus	0		
446465	Brachybacterium faecium DSM 4810	8401470	0	live	Bfae_29260	Bfae_29260	lysophospholipase L1-like esterase				NC_013172.1	3301678	3302370	plus	0		
446465	Brachybacterium faecium DSM 4810	8400498	0	live	Bfae_19520	Bfae_19520	lysophospholipase L1-like esterase				NC_013172.1	2193666	2194295	minus	0		
3702	Arabidopsis thaliana	843921	0	live	AT1G75880	AT1G75880, T4O12.12, T4O12_12	SGNH hydrolase-type esterase superfamily protein	SGNH hydrolase-type esterase superfamily protein		1	NC_003070.9	28490443	28492578	plus	5		
3702	Arabidopsis thaliana	839757	0	live	AT1G28570	AT1G28570, F1K23.19, F1K23_19	SGNH hydrolase-type esterase superfamily protein	SGNH hydrolase-type esterase superfamily protein		1	NC_003070.9	10041576	10044258	minus	5		
3702	Arabidopsis thaliana	843922	0	live	AT1G75890	AT1G75890, T4O12.240, T4O12_240	GDSL-like Lipase/Acylhydrolase superfamily protein	GDSL-like Lipase/Acylhydrolase superfamily protein		1	NC_003070.9	28492944	28495246	plus	5		
3702	Arabidopsis thaliana	839758	0	live	AT1G28580	AT1G28580, F1K23.18, F1K23_18	GDSL-like Lipase/Acylhydrolase superfamily protein	GDSL-like Lipase/Acylhydrolase superfamily protein		1	NC_003070.9	10044337	10046552	minus	4		
3702	Arabidopsis thaliana	828786	0	live	AT4G26790	AT4G26790, F10M23.130, F10M23_130	GDSL-like Lipase/Acylhydrolase superfamily protein	GDSL-like Lipase/Acylhydrolase superfamily protein		4	NC_003075.7	13487457	13489376	plus	4		
3702	Arabidopsis thaliana	843924	0	live	EXL4	AT1G75910, T4O12.250, T4O12_250, extracellular lipase 4	extracellular lipase 4	extracellular lipase 4		1	NC_003070.9	28501434	28503283	plus	5		
3702	Arabidopsis thaliana	816423	0	live	AT2G19060	AT2G19060, T20K24.7, T20K24_7	SGNH hydrolase-type esterase superfamily protein	SGNH hydrolase-type esterase superfamily protein		2	NC_003071.7	8256921	8260545	plus	5		
3702	Arabidopsis thaliana	820641	0	live	GLIP4	AT3G14225, GDSL-motif lipase 4	GDSL-motif lipase 4	GDSL-motif lipase 4		3	NC_003074.8	4734553	4735993	minus	4		
3702	Arabidopsis thaliana	841837	0	live	GLIP3	AT1G53990, F15I1.7, F15I1_7, GDSL-motif lipase 3	GDSL-motif lipase 3	GDSL-motif lipase 3		1	NC_003070.9	20151016	20152752	plus	5		
3702	Arabidopsis thaliana	833748	0	live	AT5G37690	AT5G37690, AT5G37700, K12B20.140, K12B20_140	SGNH hydrolase-type esterase superfamily protein	SGNH hydrolase-type esterase superfamily protein		5	NC_003076.8	14973353	14976229	minus	6		
3702	Arabidopsis thaliana	816422	0	live	AT2G19050	AT2G19050, T20K24.6, T20K24_6	GDSL-like Lipase/Acylhydrolase superfamily protein	GDSL-like Lipase/Acylhydrolase superfamily protein		2	NC_003071.7	8253333	8255676	plus	5		
3702	Arabidopsis thaliana	829137	0	live	CDEF1	AT4G30140, CUTICLE DESTRUCTING  FACTOR 1, CUTICLE DESTRUCTING FACTOR 1, F6G3.170, F6G3_170	GDSL-like Lipase/Acylhydrolase superfamily protein	GDSL-like Lipase/Acylhydrolase superfamily protein		4	NC_003075.7	14738326	14740742	minus	5		
3702	Arabidopsis thaliana	819584	0	live	LTL1	AT3G04290, ATLTL1, Li-tolerant lipase 1, T6K12.9, T6K12_9	Li-tolerant lipase 1	Li-tolerant lipase 1		3	NC_003074.8	1133320	1136397	minus	5		
3702	Arabidopsis thaliana	843923	0	live	AT1G75900	AT1G75900, T4O12.13, T4O12_13	GDSL-like Lipase/Acylhydrolase superfamily protein	GDSL-like Lipase/Acylhydrolase superfamily protein		1	NC_003070.9	28498821	28501254	plus	5		
3702	Arabidopsis thaliana	818901	0	live	AT2G42990	AT2G42990, F23E6.2, F23E6_2	GDSL-like Lipase/Acylhydrolase superfamily protein	GDSL-like Lipase/Acylhydrolase superfamily protein		2	NC_003071.7	17878944	17880563	plus	2		
3702	Arabidopsis thaliana	814999	0	live	AT2G04570	AT2G04570, T1O3.2, T1O3_2	GDSL-like Lipase/Acylhydrolase superfamily protein	GDSL-like Lipase/Acylhydrolase superfamily protein		2	NC_003071.7	1594588	1596372	plus	3		
3702	Arabidopsis thaliana	836413	0	live	AT5G62930	AT5G62930, MQB2.25, MQB2_25	SGNH hydrolase-type esterase superfamily protein	SGNH hydrolase-type esterase superfamily protein		5	NC_003076.8	25254821	25256619	plus	5		
3702	Arabidopsis thaliana	820291	0	live	AT3G11210	AT3G11210	SGNH hydrolase-type esterase superfamily protein	SGNH hydrolase-type esterase superfamily protein		3	NC_003074.8	3510663	3513379	minus	6		
3702	Arabidopsis thaliana	834632	0	live	AT5G45920	AT5G45920, K15I22.12, K15I22_12	SGNH hydrolase-type esterase superfamily protein	SGNH hydrolase-type esterase superfamily protein		5	NC_003076.8	18622647	18625697	plus	5		
3702	Arabidopsis thaliana	818396	0	live	AT2G38180	AT2G38180, F16M14.11, F16M14_11	SGNH hydrolase-type esterase superfamily protein	SGNH hydrolase-type esterase superfamily protein		2	NC_003071.7	15996934	15999039	plus	6		
3702	Arabidopsis thaliana	826694	0	live	AT4G10950	AT4G10950, F25I24.160, F25I24_160	SGNH hydrolase-type esterase superfamily protein	SGNH hydrolase-type esterase superfamily protein		4	NC_003075.7	6711386	6713512	minus	5		
3702	Arabidopsis thaliana	816992	0	live	AT2G24560	AT2G24560, F25P17.14, F25P17_14	GDSL-like Lipase/Acylhydrolase family protein	GDSL-like Lipase/Acylhydrolase family protein		2	NC_003071.7	10431260	10433074	plus	3		
3702	Arabidopsis thaliana	817712	0	live	AT2G31540	AT2G31540, T9H9.6, T9H9_6	GDSL-like Lipase/Acylhydrolase superfamily protein	GDSL-like Lipase/Acylhydrolase superfamily protein		2	NC_003071.7	13430469	13432065	minus	3		
3702	Arabidopsis thaliana	817581	0	live	AT2G30310	AT2G30310, T9D9.12, T9D9_12	GDSL-like Lipase/Acylhydrolase family protein	GDSL-like Lipase/Acylhydrolase family protein		2	NC_003071.7	12923055	12924380	plus	3		
3702	Arabidopsis thaliana	817572	0	live	AT2G30220	AT2G30220, T9D9.3, T9D9_3	GDSL-like Lipase/Acylhydrolase family protein	GDSL-like Lipase/Acylhydrolase family protein		2	NC_003071.7	12891233	12892666	minus	3		
83332	Mycobacterium tuberculosis H37Rv	888430	0	live	lipF	Rv3487c	carboxylesterase LipF				NC_000962.3	3906174	3907007	minus	0		
3702	Arabidopsis thaliana	843787	0	live	AT1G74460	AT1G74460, F1M20.14, F1M20_14	GDSL-like Lipase/Acylhydrolase superfamily protein	GDSL-like Lipase/Acylhydrolase superfamily protein		1	NC_003070.9	27987890	27989865	minus	5		
3702	Arabidopsis thaliana	842212	0	live	RXF26	AT1G58430, F9K23.4, F9K23_4, RXF15	GDSL-like Lipase/Acylhydrolase family protein	GDSL-like Lipase/Acylhydrolase family protein		1	NC_003070.9	21711494	21713103	minus	3		
3702	Arabidopsis thaliana	834222	0	live	AT5G42170	AT5G42170, MJC20.28, MJC20_28	SGNH hydrolase-type esterase superfamily protein	SGNH hydrolase-type esterase superfamily protein		5	NC_003076.8	16848624	16852221	plus	6		
3702	Arabidopsis thaliana	818617	0	live	AT2G40250	AT2G40250, T7M7.5	SGNH hydrolase-type esterase superfamily protein	SGNH hydrolase-type esterase superfamily protein		2	NC_003071.7	16813297	16815331	plus	3		
195103	Clostridium perfringens ATCC 13124	29572569	0	live	CPF_RS01550	CPF_RS01550, CPF_0304	alpha/beta hydrolase				NC_008261.1	361573	362577	plus	0		
1736492	Acidovorax sp. Root217	33123043	0	live	ASE31_RS14085	ASE31_RS14085, ASE31_04490	acetylesterase										
3702	Arabidopsis thaliana	831783	0	live	AT5G03590	AT5G03590, F17C15.10, F17C15_10	GDSL-like Lipase/Acylhydrolase superfamily protein	GDSL-like Lipase/Acylhydrolase superfamily protein		5	NC_003076.8	908251	910292	plus	5		
470	Acinetobacter baumannii	39520033	0	live	EA720_RS18745	EA720_RS18745, EA720_018745	alpha/beta hydrolase	alpha/beta hydrolase									
470	Acinetobacter baumannii	31351132	0	live	IX87_RS21155	IX87_RS21155, IX87_21555	alpha/beta hydrolase	alpha/beta hydrolase									
233413	Mycobacterium bovis AF2122/97	32288278	0	live	mbtJ	BQ2027_MB2406	PUTATIVE ACETYL HYDROLASE MBTJ			Mycobacterium_bovis_AF2122/97	NC_002945.4	2650211	2651131	plus	0		
340	Xanthomonas campestris pv. campestris	35545313	0	live	XCCB100_RS09100	XCCB100_RS09100, xcc-b100_1893, xccb100_1893	alpha/beta hydrolase				NC_010688.1	2213401	2214276	minus	0		
1071400	Lactobacillus buchneri CD034	34324624	0	live	LBUCD034_RS02620	LBUCD034_RS02620, LBUCD034_0550	alpha/beta hydrolase				NC_018610.1	600110	600967	plus	0		
1071400	Lactobacillus buchneri CD034	34323733	0	live	LBUCD034_RS00455	LBUCD034_RS00455, LBUCD034_0093	alpha/beta hydrolase				NC_018610.1	104472	105311	minus	0		
1071400	Lactobacillus buchneri CD034	34322797	0	live	LBUCD034_RS09515	LBUCD034_RS09515, LBUCD034_1959	alpha/beta hydrolase				NC_018610.1	1939650	1940360	minus	0		
683837	Listeria seeligeri serovar 1/2b str. SLCC3954	32489679	0	live	LSE_RS11940	LSE_RS11940, lse_2349	carboxylesterase				NC_013891.1	2416719	2417465	minus	0		
665029	Erwinia amylovora CFBP1430	8912191	0	live	EAMY_RS33680	EAMY_RS33680, EAMY_3551	alpha/beta hydrolase				NC_013961.1	3643648	3644502	minus	0		
1117943	Sinorhizobium fredii HH103	34338039	0	live	SFHH103_RS32400	SFHH103_RS32400, SFHH103_06557	alpha/beta hydrolase				NC_016815.1	1815423	1816424	plus	0		
1117943	Sinorhizobium fredii HH103	34337855	0	live	SFHH103_RS33360	SFHH103_RS33360, SFHH103_06756	alpha/beta hydrolase				NC_016815.1	2014969	2015841	plus	0		
685038	Escherichia coli O83:H1 str. NRG 857C	12878009	0	live	NRG857_05595	NRG857_05595	alpha/beta hydrolase fold domain protein				NC_017634.1	1183933	1184976	minus	0		
362948	Lactobacillus salivarius UCC118	3977803	0	live	aes	LSL_1486	endo-1,4-beta-xylanase				NC_007929.1	1542866	1543687	minus	0		
306537	Corynebacterium jeikeium K411	3433898	0	live	JK_RS02080	JK_RS02080, jk0401	hypothetical protein				NC_007164.1	481684	482670	plus	0		
394	Sinorhizobium fredii NGR234	7789722	0	live	NGR_b01840	NGR_b01840	hypothetical protein				NC_012586.1	175025	175897	minus	0		
272560	Burkholderia pseudomallei K96243	3094179	0	live	BPSL0803	BPSL0803	acylhydrolase			1	NC_006350.1	931480	932619	minus	0		
3702	Arabidopsis thaliana	830277	0	live	AT5G03980	AT5G03980, F8F6.190, F8F6_190	SGNH hydrolase-type esterase superfamily protein	SGNH hydrolase-type esterase superfamily protein		5	NC_003076.8	1074205	1075289	minus	2		
529120	Alteromonas macleodii ATCC 27126	29678947	0	live	MASE_RS15985	MASE_RS15985, MASE_16020	S9 family peptidase				NC_018632.1	3744426	3746639	plus	0		
529120	Alteromonas macleodii ATCC 27126	29678301	0	live	MASE_RS17490	MASE_RS17490, MASE_17505	alpha/beta hydrolase				NC_018632.1	4101341	4102306	minus	0		
529120	Alteromonas macleodii ATCC 27126	29676934	0	live	MASE_RS10465	MASE_RS10465, MASE_10455	S9 family peptidase				NC_018632.1	2447953	2450448	minus	0		
1095955	Treponema pallidum subsp. pallidum str. Sea 81-4	34332224	0	live	TPSEA814_RS04455	TPSEA814_RS04455, TPSea814_000902, TPSea814_04585	carboxylesterase										
1149865	Pedobacter agri PB92	32178427	0	live	ON09_RS07105	ON09_RS07105, PAGRP_RS0107555	hydrolase										
1117943	Sinorhizobium fredii HH103	34338591	0	live	SFHH103_RS31715	SFHH103_RS31715, SFHH103_06420	alpha/beta hydrolase				NC_016815.1	1664083	1665384	minus	0		
1117943	Sinorhizobium fredii HH103	34332537	0	live	SFHH103_RS19135	SFHH103_RS19135, SFHH103_03753	alpha/beta hydrolase				NC_016812.1	4086684	4087766	plus	0		
818	Bacteroides thetaiotaomicron	31619090	0	live	Btheta7330_RS22820	Btheta7330_RS22820, Btheta7330_04692	hydrolase										
28116	Bacteroides ovatus	29454751	0	live	Bovatus_RS16530	Bovatus_RS16530, Bovatus_03395	hydrolase										
28116	Bacteroides ovatus	29454606	0	live	Bovatus_RS01450	Bovatus_RS01450, Bovatus_00298	hydrolase										
28116	Bacteroides ovatus	29451624	0	live	Bovatus_RS14570	Bovatus_RS14570, Bovatus_03003	hydrolase										
203275	Tannerella forsythia 92A2	34757457	0	live	BFO_RS00050	BFO_RS00050, BFO_0009	acetylhydrolase				NC_016610.1	12334	14049	minus	0		
700597	Streptomyces zinciresistens K42	34283700	0	live	SZN_RS22925	SZN_RS22925, SZN_23231	alpha/beta hydrolase										
449673	Bacteroides stercoris ATCC 43183	31798856	0	live	BACSTE_RS16320	BACSTE_RS16320, BACSTE_03731	hydrolase										
411479	Bacteroides uniformis ATCC 8492	31506211	0	live	BACUNI_RS14225	BACUNI_RS14225, BACUNI_03126	hydrolase										
411479	Bacteroides uniformis ATCC 8492	31504307	0	live	BACUNI_RS04565	BACUNI_RS04565, BACUNI_00724	alpha/beta hydrolase										
426355	Methylobacterium radiotolerans JCM 2831	6136827	0	live	MRAD2831_RS36040	MRAD2831_RS36040, Mrad2831_0811	alpha/beta hydrolase				NC_010505.1	854990	855892	minus	0		
426355	Methylobacterium radiotolerans JCM 2831	6136553	0	live	MRAD2831_RS34690	MRAD2831_RS34690, Mrad2831_0540	alpha/beta hydrolase				NC_010505.1	580083	581039	minus	0		
426355	Methylobacterium radiotolerans JCM 2831	6136388	0	live	MRAD2831_RS32460	MRAD2831_RS32460, Mrad2831_0088	alpha/beta hydrolase				NC_010505.1	95600	96613	plus	0		
100226	Streptomyces coelicolor A3(2)	1100508	0	live	SCO5067	SCO5067, SCBAC20F6.10	carboxylesterase				NC_003888.3	5509015	5510508	plus	0		
100226	Streptomyces coelicolor A3(2)	1099738	0	live	SCO4298	SCO4298, SCD95A.31	carboxylesterase				NC_003888.3	4714155	4715696	plus	0		
100226	Streptomyces coelicolor A3(2)	1095745	0	live	SCO0321	SCO0321, SC5G9.30	carboxylesterase				NC_003888.3	320699	322255	plus	0		
243090	Rhodopirellula baltica SH 1	1796089	0	live	RB10144	RB10144	endo-1,4-beta-xylanase B				NC_005027.1	5474239	5475198	plus	0		
243090	Rhodopirellula baltica SH 1	1795363	0	live	RB3550	RB3550	endo-1,4-beta-xylanase B				NC_005027.1	1848038	1848991	minus	0		
243090	Rhodopirellula baltica SH 1	1792789	0	live	RB5300	RB5300	signal peptide				NC_005027.1	2734433	2735635	minus	0		
1460372	Mycobacterium chelonae CCUG 47445	31678221	0	live	BB28_RS03235	BB28_RS03235, BB28_03285	alpha/beta hydrolase										
366394	Sinorhizobium medicae WSM419	5320891	0	live	Smed_0064	Smed_0064	alpha/beta hydrolase domain-containing protein				NC_009636.1	72537	73349	minus	0		
435591	Parabacteroides distasonis ATCC 8503	5305689	0	live	BDI_RS02655	BDI_RS02655, BDI_0534	acetylhydrolase				NC_009615.1	633733	635472	minus	0		
818	Bacteroides thetaiotaomicron	31617384	0	live	Btheta7330_RS14195	Btheta7330_RS14195, Btheta7330_02919	hydrolase										
246787	Bacteroides cellulosilyticus	29611205	0	live	BcellWH2_RS08735	BcellWH2_RS08735, BcellWH2_01812	hydrolase										
41276	Brevundimonas vesicularis	34013648	0	live	CEP68_RS30080	CEP68_RS30080, CEP68_13165	alpha/beta hydrolase										
742727	Bacteroides oleiciplenus YIT 12058	32505017	0	live	HMPREF9447_RS14185	HMPREF9447_RS14185, HMPREF9447_02877	hypothetical protein										
233413	Mycobacterium bovis AF2122/97	32286863	0	live	lipQ	BQ2027_MB2510C	PROBABLE CARBOXYLESTERASE LIPQ			Mycobacterium_bovis_AF2122/97	NC_002945.4	2763936	2765201	minus	0		
82983	Obesumbacterium proteus	29501123	0	live	DSM2777_RS06050	DSM2777_RS06050, DSM2777_06050	acetylesterase										
1333848	Citrobacter freundii CFNIH1	23337112	0	live	CFNIH1_RS12365	CFNIH1_RS12365, CFNIH1_12540	acetylesterase										
553174	Prevotella melaninogenica ATCC 25845	9495890	0	live	HMPREF0659_RS00670	HMPREF0659_RS00670, HMPREF0659_A5132	xylanase			I	NC_014370.1	197617	198441	minus	0		
100226	Streptomyces coelicolor A3(2)	1096598	0	live	SCO1175	SCO1175, SCG11A.06c	hypothetical protein				NC_003888.3	1238595	1239002	minus	0		
177416	Francisella tularensis subsp. tularensis SCHU S4	3191849	0	live	FTT_0749c	FTT_0749c	hypothetical protein				NC_006570.2	771106	772092	minus	0		
66712	Propionibacterium freudenreichii subsp. freudenreichii	29491020	0	live	RM25_RS11415	RM25_RS11415	hypothetical protein										
226186	Bacteroides thetaiotaomicron VPI-5482	1075720	0	live	BT_3593	BT_3593	hypothetical protein				NC_004663.1	4650523	4651599	minus	0		
3702	Arabidopsis thaliana	831781	0	live	AT5G03600	AT5G03600, F17C15.20, F17C15_20	SGNH hydrolase-type esterase superfamily protein	SGNH hydrolase-type esterase superfamily protein		5	NC_003076.8	912476	914553	plus	5		
66692	Bacillus clausii KSM-K16	34046708	0	live	ABC_RS15640	ABC_RS15640, ABC3005	carboxylesterase				NC_006582.1	3126823	3127569	minus	0		
83332	Mycobacterium tuberculosis H37Rv	888652	0	live	lipR	Rv3084	acetyl-hydrolase LipR				NC_000962.3	3449997	3450923	plus	0		
455632	Streptomyces griseus subsp. griseus NBRC 13350	6214161	0	live	SGR_RS16895	SGR_RS16895, SGR_3412	alpha/beta hydrolase				NC_010572.1	3997953	3998849	minus	0		
1378092	Pantoea ananatis BD442	39483143	0	live	EL25_RS0121840	EL25_RS0121840	alpha/beta hydrolase	alpha/beta hydrolase									
312153	Polynucleobacter asymbioticus QLW-P1DMWA-1	31481569	0	live	PNUC_RS06220	PNUC_RS06220, Pnuc_1183	alpha/beta hydrolase				NC_009379.1	1242015	1242830	minus	0		
262543	Exiguobacterium sibiricum 255-15	31771129	0	live	EXIG_RS15325	EXIG_RS15325, Exig_3013	alpha/beta hydrolase				NC_010556.1	3000781	3001887	minus	0		
262543	Exiguobacterium sibiricum 255-15	31770497	0	live	EXIG_RS12130	EXIG_RS12130, Exig_2381	carboxylesterase				NC_010556.1	2342980	2343720	minus	0		
1639	Listeria monocytogenes	39648997	0	live	EL207_RS03060	EL207_RS03060, NCTC7974_00610	alpha/beta fold hydrolase	alpha/beta fold hydrolase									
137591	Weissella cibaria	31688560	0	live	AO080_RS02505	AO080_RS02505, AO080_02510	alpha/beta hydrolase	alpha/beta hydrolase									
470	Acinetobacter baumannii	31348174	0	live	IX87_RS05550	IX87_RS05550, IX87_05690	alpha/beta hydrolase	alpha/beta hydrolase									
1405	Bacillus mycoides	29400935	0	live	BG05_RS06465	BG05_RS06465, BG05_928	carboxylesterase										
101510	Rhodococcus jostii RHA1	4226206	0	live	RHA1_RS41785	RHA1_RS41785, RHA1_ro10223	alpha/beta hydrolase				NC_008270.1	213265	214275	minus	0		
1378093	Pantoea ananatis LMG 2665	39483464	0	live	EL29_RS0122895	EL29_RS0122895	alpha/beta hydrolase	alpha/beta hydrolase									
1346	Streptococcus iniae	35765527	0	live	SI82_RS08105	SI82_RS08105, SI82_08105	alpha/beta hydrolase										
1286	Staphylococcus simulans	32051014	0	live	AL483_RS20340	AL483_RS20340, AL483_07575	alpha/beta fold hydrolase	alpha/beta fold hydrolase									
1639	Listeria monocytogenes	39648597	0	live	EL207_RS03050	EL207_RS03050, NCTC7974_00608	alpha/beta fold hydrolase	alpha/beta fold hydrolase									
714313	Lactobacillus sanfranciscensis TMW 1.1304	35855057	0	live	LSA_RS06750	LSA_RS06750, LSA_13450	alpha/beta hydrolase				NC_015978.1	1288892	1289830	minus	0		
390333	Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002	4083768	0	live	LDB_RS00790	LDB_RS00790, Ldb0191	alpha/beta hydrolase				NC_008054.1	158738	159532	plus	0		
390333	Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002	4083295	0	live	LDB_RS08180	LDB_RS08180, Ldb1885	alpha/beta hydrolase				NC_008054.1	1583543	1584346	plus	0		
349519	Leuconostoc citreum KM20	35824816	0	live	LCK_RS04020	LCK_RS04020, LCK_00780	alpha/beta hydrolase				NC_010471.1	821102	822115	plus	0		
1703	Brevibacterium linens	35772161	0	live	BLSMQ_RS16280	BLSMQ_RS16280, BLSMQ_3251	alpha/beta hydrolase										
334413	Finegoldia magna ATCC 29328	34165160	0	live	FMG_RS07270	FMG_RS07270, FMG_1381	alpha/beta hydrolase				NC_010376.1	1523316	1524254	minus	0		
